source,row_type,scenario,phase,category,miss_reason,classification,grid_axis,collection_required,expected,bucket_tokens,decode_batch,bucket_min,bucket_max,decode_batch_min,decode_batch_max,unique_points,count,collection_note,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,ep_a2a,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,51,51,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,53,53,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,54,54,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,55,55,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,56,56,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,57,57,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,58,58,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,59,59,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,60,60,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,61,61,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,62,62,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,63,63,8,52,8,52,,2,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,64,64,8,52,8,52,,3,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,1,1,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,2,2,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,3,3,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,4,4,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,5,5,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,6,6,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,7,7,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,hit,covered,none,false,true,8,8,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,hit,covered,none,false,true,36,36,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,hit,covered,none,false,true,52,52,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,9,9,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,10,10,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,11,11,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,12,12,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,13,13,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,14,14,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,15,15,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,16,16,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,17,17,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,18,18,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,19,19,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,20,20,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,21,21,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,22,22,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,23,23,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,24,24,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,25,25,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,26,26,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,27,27,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,28,28,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,29,29,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,30,30,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,31,31,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,32,32,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,33,33,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,34,34,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,35,35,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,37,37,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,38,38,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,39,39,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,40,40,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,41,41,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,42,42,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,43,43,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,44,44,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,45,45,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,46,46,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,47,47,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,48,48,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,49,49,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,50,50,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,51,51,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,53,53,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,54,54,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,55,55,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,56,56,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,57,57,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,58,58,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,59,59,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,60,60,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,61,61,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,62,62,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,63,63,8,52,8,52,,2,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,64,64,8,52,8,52,,3,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,1,1,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,2,2,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,3,3,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,4,4,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,5,5,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,6,6,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,7,7,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,hit,covered,none,false,true,8,8,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,hit,covered,none,false,true,36,36,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,hit,covered,none,false,true,52,52,8,52,8,52,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,9,9,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,10,10,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,11,11,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,12,12,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,13,13,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,14,14,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,15,15,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,16,16,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
