scenario,phase,operation,source_index,source_type,source_id,data_file_sha256,query_key,row_key,domain,support_keys,formula_id,formula_inputs,original_source,anchor_id,scale,scope,approved,transforms
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,31,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":64698368,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,32,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":62641152,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,33,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":29524992,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":16777216,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,34,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58075136,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,35,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58153984,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,36,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58240000,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,37,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59601920,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,38,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":123906048,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,39,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":60935168,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,40,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":60971008,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,41,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":64540672,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,42,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59437056,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,43,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59551744,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,44,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59652096,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,45,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":124465152,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,46,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":128658432,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,47,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":301027328,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":268435456,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":536870912,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,48,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58196992,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,49,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58247168,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,50,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58333184,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,51,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58713088,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,52,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59222016,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,53,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":60325888,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,54,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":61221888,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,55,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":83112960,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,56,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58304512,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,57,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58297344,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,58,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58383360,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,59,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":64712704,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,60,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":64705536,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,61,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":66519040,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,62,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58476544,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,63,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58691584,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,64,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":189077504,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":268435456,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,65,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":306052096,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":268435456,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":536870912,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,66,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59451392,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,67,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59537408,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,68,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":59981824,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,69,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":60067840,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,70,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":60397568,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,71,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":61085696,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,72,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":61902848,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,73,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":61229056,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,74,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":409887744,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":268435456,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":536870912,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,75,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":71744512,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":134217728,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,76,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":57802752,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,77,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":57910272,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp8ep8-8k2k-bt65536,context,context_ar_1,78,measured_interp,custom_allreduce_perf,e52338cf8900e30b1e4cc8aa6c7521ca12fa51d1d4a503c01b75dd8ad6208f17,"{""quant_mode"":""half"",""size"":58110976,""strategy"":""AUTO"",""tp_size"":8}",{},"{""size"":[128,536870912]}","[{""quant_mode"":""half"",""size"":33554432,""strategy"":""AUTO"",""tp_size"":8},{""quant_mode"":""half"",""size"":67108864,""strategy"":""AUTO"",""tp_size"":8}]",,{},,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
